Title,Text
"Kura zahesabiwa Tanzania, Upinzani unadai kuwepo udanyanyifu","Madai ya kuwepo kura bandia yametolewa na wagombea wa upinzani hasa katika vituo vya kupigia kura jijini Dar-es-salaam, Kigoma na Pangani Tanga, japo mwenyekiti wa tume ya uchaguzi amesema madai hayo hayajathibitishwa.  

Kura zinaendelea kuhesabiwa nchini Tanzania baada ya uchaguzi ambao kwa kiasi kikubwa, maafisa wa uchaguzi wanasema umekuwa mtulivu. 
 Kata nne hazijafanya uchaguzi wa madiwani kutokana na sababu mbalimbali. 
 Mwenyekiti wa tume ya taifa ya uchaguzi NEC, Jaji Mstaafu, Semistocles Kaijage amesema kwamba kata nne zilizoshindwa kufanya uchaguzi wa ngazi ya madiwani ni kutokana na kwamba wagombea katika kata tatu walifariki dunia. 
 Uchaguzi umeahirishwa katika kata ya nne baada ya kukosekana karatasi za kupigia kura. 
 Madai ya kuwepo kura bandia yametolewa na wagombea wa upinzani hasa katika vituo vya kupigia kura jijini Dar-es-salaam, Kigoma na Pangani Tanga, japo mwenyekiti wa tume ya uchaguzi amesema madai hayo hayajathibitishwa. 
 Mgombea ubunge kwa tiketi ya chama cha chadema katika jimbo la Kawe, Halima Mdee alikamatwa napolisi na kuachiliwa baadaye alipodai kwamba kulikuwa na udanyanganyifu ulikuwa unaendelea katika baadhi ya vituo vya kupigia kura. 
 Picha za video ambazo zimeekwa kwa mitandao ya kijamii na watu mbalimbali wakiwa sehemu mbalimbali za Tanzania, zinaonyesha wafuasi wa upinzani kizichoma moto karatasi za kura zinazodaiwa kuwa bandia. 
 Mawasiliano kupitia kwa mitandao ya kijamii imeathiriwa kwa kiasi kikubwa kutokana n aukosefu wa internet na kulazimu baadhi ya watu kutumia VPN. 
 Huduma ya internet, whatsapp, twitter na mitandao mingine imesitishwa kabisa katika baadhi ya sehemu za nchi. 
 Watumiaji wa internet wamesema tukio la internet kupungua kasi yake wakati wa uchaguzi ni la kwanza kuwahi kushuhudiwa nchini humo. 
 Mgombea wa urais Tanzania bara Tundu Lissu amesema kwamba dosari nyingi zimejitokeza katika vituo vingi vya kupigia kura, Pamoja na kuwepo vijisanduku vya kupigia kura ambavyo tayari vilikuwa vimeshajazwa kura kabla ya zoezi la kupiga kura kuanza. 
 Ameandika kwenye ukurasa wake wa twiter kwamba mawakala wa chama chake wamezuiwa kuingia katika vituo vya kupigia kura. 
 Lisu ni mshindani mkuu wa rais wa sasa John Magufuli anayegombea mhula wa pili madarakani. 
 Kamanda wa Jeshi la Polisi Mkoa wa Mtwara Mack Njera amesema kwamba zoezi la upigaji kura limefanyika vizuri na kwa amani na kusisitiza kwamba usalama umeimarishwa ili kufanikisha zoezi hilo. 
 Kiongozi wa chama cha upinzani cha ACT Wazalendo Zitto Kabwe, ameandika kwenye ukurasa wake wa twiter kwamba wamekamata kura kadhaa ambazo tayari zilikuwa zimepigwa kabla ya vituo kufunguliwa. 
 “Tumekamata kura ambazo zimeshapigwa katika Jimbo langu la Uchaguzi. Tutazuia kila mbinu yao chafu. Kila mbinu yao chafu,” ameandika Kabwe. 
 Tume ya uchaguzi imesema tuhuma zote sio za kweli na sinastahili kupuuzwa. 
 Matokeo ya kura za madiwani na wabunge yanatarajiwa kuanza kutolewa wakati wowote. 
 Matokeo ya kura za urais anatarajiwa kuchukua mda kutolewa. 
 Kwa mujibu wa katiba ya Tanzania, matokeo ya kura za urais hayapingwi mahakamani. 
 Imetayarishwa na Kennes Bwire, VOA, Washington DC"
Facebook wafuta ujumbe wa Trump wakidai unapotosha habari za COVID-19,"Wakuu wa Facebook wamefuta ujumbe wa Rais Donald Trump kwa kwenda kinyume na sera inayokataza kupotosha habari za virusi vya corona. 

Ujumbe huo ulioonyesha picha ya video ya Fox News ambapo Trump anasema watoto “wanakinga asili” dhidi ya virusi hivyo. 
 Facebook ilisema Jumatano kuwa “picha ya video inajumuisha madai yasiokuwa sahihi kwamba kikundi cha watu wanakinga dhidi ya COVID-19 jambo ambalo linakiuka sera zetu mbalimbali juu ya madhara ya upotoshaji wa taarifa za COVID.” 
 Saa kadhaa baadae, kampuni ya Twitter ilizuia kwa muda kampeni ya Trump kutuma ujumbe katika akaunti yake, mpaka itakapo ondoa video hiyo yenye utata. Akaunti ya Trump ilituma video hiyo tena. 
 Kampuni hiyo imesema katika taarifa iliyotolewa Jumatano jioni kuwa ujumbe huo ulivunja kanuni zinazokataza upotoshaji wa COVID. 
 Wakati ujumbe wa tweet unapovunja kanuni zake, Twitter inawataka watumiaji wa mtandao kuondoa tweet hiyo inayolalamikiwa na inawakataza kutoweka ujumbe wowote mwengine mpaka wafanye hilo. 
 Twitter kwa ujumla imekuwa inafanya haraka kuliko Facebook katika miezi ya karibuni kuweka ilani kwa ujumbe wote wa rais ambao unakiuka sera zilizowekwa dhidi ya upotoshaji wa taarifa na unyanyasaji. 
 Hii si mara ya kwanza kwa Facebook kuondoa ujumbe wa Trump, Facebook imesema, lakini ni mara ya kwanza imefanya hivyo kwa sababu inaeneza taarifa potofu juu ya virusi vya corona. Kampuni hiyo imetoa tahadhari kuhusu ujumbe anaotoa. 
 Utafiti mbalimbali unaeleza, lakini hujaweza kuthibitisha, kuwa watoto ni nadra kuambukizwa kuliko watu wazima na aghlabu wanakuwa na dalili hafifu za maambukizo. Lakini hilo siyo sawa na “kinga kamili” dhidi ya virusi. 
 Utafiti wa Kituo cha Kuzuia Maambukizi ya Maradhi (CDC) kilichowahusisha watoto 2,500 uliochapishwa mwezi Aprili umegundua kuwa mmoja kati ya watoto watano wenye maambukizi walilazwa hospitali ukilinganisha na watu wazima ambapo mmoja kati ya watatu walilazwa ; na watoto watatu walifariki. 
 Utafiti huo unakosa takwimu kamili kwa matukio yote ya maambukizi, lakini pia inapendekeza kuwa watoto wengi waloambukizwa hawana dalili zozote, kitu kinachoweza kuwafanya waeneze virusi kwa wengine."
Rais Trump na mke wake waambukizwa virusi vya corona,"Rais wa Marekani, Donald Trump, na mkewe Melania Trump, wamepata maambukizi ya virusi vya corona. 
 Rais Trump, muda mfupi uliopita ameandika kupitia ujumbe wa Twitter kwamba, yeye na mke wake wameambukizwa Covid-19. 
 Kupitia ujumbe huo, rais Trump amesema kwamba atajiweka kwenye karantini kwa siku 14, kama inavyo elekezwa na wataalamu wa afya. 
 Taarifa hiyo ya kuambukizwa Covid-19, imethiitishwa na vituo mbalimbali televisheni vya Marekani. 
 Daktari wa White House, Ronny Jackson, amethibitisha juu ya taarifa hizi, lakini ameeleza kwamba rais Trump, na mke wake wapo katika hali njema. 
 Imeelezwa kuwa rais ataendelea na majukumu yake wakati anafuata taratibu za kiafya. 
 Kabla ya ujumbe wa Twitter, wa rais Trump, kutangaza kuambukizwa Covid-19, alitangaza kwamba mkurugezi wa mawasiliano wa White House, Hope Hicks, ameambikizwa Covid-19. 
 Katika ujumbe wake, rais Trump, amewema ""watapamabana na ugonjwa huo na watakuwa salama.""  
 Kwa upande wa mke wa rais Melania Trump, ameandika kupitia ujumbe wa Twitter, 
 ""kwa kuwa Wamarekani wengi wamepitia janga hili, nitakaa nyumbani baada ya kugundulika kuambukizwa Covid-19. Tupo katika hali nzuri, na nimeahirisha shughuli zote za umma. Tafadhali hakikisha mnakuwa salama, na tutapita katika hili."" 
 Tutawaletea taarifa zaidi kadri tutakavyo zipata."
"Benin na Chad wapiga kura, wapinzani wadai kutengwa","Kazi ya kuhesabu kura inafanyika Chad na Benin ambako wapiga kura katika nchi hizo mbili za magharibi mwa Afrika walipiga kura Jumapili kwenye uchaguzi wa urais ambapo wanasiasa wa upinzani wanadai walizuiwa kushiriki. 
 Idriss Deby Itno wa Chad, akichanganya mbinu kali na ujuzi wa kisiasa, amewaweka kando wapinzani wake wenye nguvu, akiwa njiani kuelekea kwenye muhula wa sita kama rais baada ya miaka 30 katika uongozi wa taifa lake. 
 Nchini Benin Rais Patrice Talon alionekana atashinda uchaguzi wa pili Jumapili baada ya kura ya mvutano mkali, huku wakosoaji wakimtuhumu kuiba uchaguzi huo kwa kuwatenga viongozi wa upinzani.  
 Rais Patrice Talon wa Benin, tajiri wa pamba aliyechaguliwa kwa mara ya kwanza mwaka 2016, alikabiliana na wapinzani wawili wasiojulikana wakati viongozi wengine wakuu wa upinzani wa nchi hiyo walisusia uchaguzi huo. 
 Benin wakati mmoja ilisifiwa kama nchi yenye demokrasia yenye nguvu katika eneo lenye changamoto, lakini idadi kubwa ya wapinzani sasa wako uhamishoni au wamekataliwa na tume ya uchaguzi au wamelengwa kwenye uchunguzi na mahakama maalum. 
 Mvutano uliongezeka kabla ya kura, na maandamano yalizuka katika miji kadhaa katika ngome za upinzani ingawa upigaji kura uliendelea kwa amani Jumapili. 
 Wafuasi wa Talon wamekataa shutuma za kuwa uchaguzi utaibiwa , wakisema hali imewekwa sawa kwa kura ya haki. 
 Rais wa tume ya uchaguzi Emmanuel Tiando aliambia shirika la habari la AFP Jumamosi kuwa licha ya ucheleweshaji wa kupeleka vifaa vya uchaguzi kaskazini, hakuna chochote kinachozuia uchaguzi huo kufanyika. 
 Zaidi ya watu milioni 4.9 wanastahiki kupiga kura katika vituo zaidi ya 15,500. Matokeo ya mwisho hayatarajiwa hadi Jumatatu au Jumanne. Christian Tchogninou, mwakilishi wa chama cha rais Talon anasema kila kitu kilienda sawa Jumapili. 
 Huko Chad, rais Idriss Deby Itno, mtawala kwa miaka 30 iliyopita, anajiandaa kushinda muhula wa sita. Mshirika huyo muhimu katika kampeni ya Magharibi ya kupambana na kundi la jihadi huko Sahel, Deby, mwenye umri wa miaka 68, ndiye anayeongoza katika kinyang'anyiro cha wagombea sita bila wapinzani wakuu na baada ya kampeni ambayo maandamano yalipigwa marufuku au kutawanywa. 
 Akizungumza na waandishi wa habari alipopiga kura yake katika kituo kikuu cha kupigia kura katika mji mkuu N'Djamena, Deby alitoa mwito kwa wanaume na wanawake wote wa Chad popote walipo kujitokeza kwa wingi na kupiga kura, huku akipuuzia wito wa vyama vya upinzani kususia uchaguzi. 
 Katika nchi hizo mbili wapiga kura wamegawanyika kwa karibu masuala sawa.Chad imepambana na umaskini na ukosefu wa utulivu tangu kupata uhuru wake kutoka kwa Ufaransa mwaka 1960. 
 Mwanajeshi mwasi wa zamani ambaye alitwaa madaraka katika mapinduzi mwaka 1990, Deby alifanikiwa mara mbili, kwa msaada wa Ufaransa, alizuia majaribio ya kumwondoa mamlakani."
Marekani yajiondoka kwa mkataba wa kupambana na mabadiliko ya hali ya hewa,"Marekani imejiondoa rasmi kutoka kwa mkataba wa Paris wa kupambana na athari za mabadiliko ya hali ya hewa. 
 Hatua hiyo inatimiza ahadi ya rais Donald Trump ya kuiondoa Marekani ambayo ndio mchafuzi mkubwa wa hewa kote duniani, kutoka kwa mkataba huo. 
 Hata hivyo, aliyekuwa makam wa rais Joe Biden, ameahidi kurejesha Marekani kwenye mkataba huo, endapo atashinda uchaguzi mkuu, ambao matokeo yake bado yanasubiriwa. 
 Rais Donald Trump alitangaza nia ya kuindoa Marekani kutoka mkataba huo, June 2017, kwa madai kwamba unaathiri uchumi wa Marekani. 
 Marekani inakuwa nchi pekee kati ya wanachama 197 kujitoa kwenye mkataba huo wa kupambana na mabadiliko ya hali ya hewa ulioundwa mwaka 2015. 
 Uingereza, Ufaransa, Chile na Italy, zimesema kwamba hatua ya Marekani ni ya kusikitisha."
Serikali ya Kenya yasema bima ya NHIF haiwezi kutumika kugharamia matibabu ya Corona,"Serikali ya Kenya imesema kwamba haiwezi kugharamia matibabu kwa wagonjwa wa Corona nchini humo kupitia bima ya afyaya NHIF kwa sababu matibabu hayo ni ghali sana.  

Raia wa Kenya mwenye bima ya NHIF hulipia kila mwezi mfuko huo ili kugharamia matibabu mbalimbali yakiwemo ya dharura. 
 Hatua hiyo inajiri wakati Kenya inapambana na wimbi la pili la maambukizi ya virusi vya Corona, idadi ya watu wanaoambukizwa ikiendelea kuongezeka kila siku. 
 Waziri wa afya Mutahi Kagwe ameambia kamati ya bunge ya afya jumatano kwamba matibabu ya corona ni ghali sana kwamba serikali haiwezi kumudu kugharamikia katika hospitali za umma au za kibinafsi. 
 “Tuna bahati kuwa visa vingi tulivyonavyo vinahusu watu walio na mifumo ya bima ya afya ya kibinafsi, na kampuni hizo zinawafaidi. Lakini linapokuwa suala la magonjwa ya kawaida, serikali kupitia NHIF itatekeleza wajibu wake. Kisha serikali inaweza kuongeza mfuko huo.” Amesema Kagwe. 
 Kwa kawaida, serikali hulipia ada hizi kwa wote waliojiunga na wanalipia kila mwezi kuwawezeisha mwananchi kufikia huduma maalum za matibabu kote nchini katika hospitali za umma na za kibinafsi. 
 NHIF pia hugharamia mahitaji ya matibabu ya ghafla na huwa nafuu kwa wagonjwa wenye kipato cha chini. 
 Serikli ya Kneya imesema kuwa kila mkenya atakayeugua corona, atagharamia matibabu yake. 
 Waziri wa afya Mutahi Kagwe amesema kwamba kwa kawaida, serikali huwa haigharamii matibabu kutokana na magonjwa kama janga la corona kwa sababu utakuwa mzigo mkubwa kwa serikali. 
 Kwa sasa, inagharimu dola 100 kupima virusi vya Corona, kila mtu. Gharama hiyo imepelekea wakenya wengi kukosa kujipima na kutambua iwapo wameambukizwa virusi hivyo. 
 Wakenya wameishutumu serikali kutokana nah atua hiyo. Wameikashifu serikali kupitia kwa mitandao ya kijamii wakisema haijali kabisa raia wake wanaofanya kazi kwa bidii kila siku kujenga uchumi wa nchi hiyo. 
 Idadi ya watu mabao wanathibitishwa kuambukizwa virusi vya Corona sawa na vifo, inaendelea kuongezeka kila siku nchini Kenya. 
 Imetayarishwa na mwandishi wetu wa Nairobi Kennedy Wandera"
Bobi Wine asisitisha kesi ya kupinga ushindi wa Rais Museveni,"Kiongozi wa upinzani nchini Uganda Robert Kyagulanyi maarufu Bobi Wine amesema mapema Jumatatu amefuta kesi aliyowasilisha mahakamani kupinga ushindi wa Rais Yoweri Museveni kwenye uchaguzi wa Januari kwa madai kuwa mahakama ya juu inaegemea upande mmoja. 

Kwa mujibu wa shirika la habari la Uingereza, Reuters, Bobi Wine ameayasema hayo wakati akiongea na wanahabari mjini Kampala. 
 Mwanasiasa huyo mwenye umri wa miaka 39 alipinga matokeo ya uchaguzi kwa madai kuwa yalijawa na udanganyifu pamoja na ghasia kwenye sehemu nyingi za nchi hiyo. 
 Museveni ambaye ametawala Uganda tangu mwaka 1986 baada ya kuwa kiongozi wa waasi alitangazwa mshindi kwenye zoezi hilo la Januari 14 akiwa na asilimia 59 ya kura zilizopigwa mbele ya Wine aliepata asilimia 35 ya kura. 
 Msemaji wa mahakama Solomon Muyita hata hivyo amesema kuwa mahakama itamjibu Wine wakati atakapo toa ombi la kufuta kesi hiyo kwa njia rasmi kupitia mawakili wake, akiongeza kuwa alichofanya kwa sasa ni kutoa matamshi ya kisiasa."
Marekani kuiondoa Sudan katika orodha ya wafadhili Ugaidi,"Sudan imekuwa katika orodha ya Marekani ya nchi zinazofadhili ugaidi tangu miaka ya 90 na kusababisha vikwazo vya kiuchumi ambavyo vimeathiri uchumi wa nchi hiyo kwa miaka mingi hasa wakati wa utawala wa rais wa zamani Omar al-Bashir 

Waziri Mkuu wa Sudan Abdalla Hamdok amemshukuru Rais Donald Trump wa Marekani kwa hatua yake ya kutangaza kwamba yupo tayari kuiondoa Sudan katika orodha ya nchi zinazofadhili ugaidi duniani. 
 Kupitia mtandao wa Twitter, Hamdok amesema kwamba hatua hiyo inakuja baada ya Sudan kukubali kulipa fidia kwa waathirika wa shambulizi la kigaidi nchini Marekani, ni nzuri sana kwa Khartoum. 
 Rais Trump, ameandika kwenye mtandao wa Twitter kwamba “hatimaye haki imepatikana kwa wamarekani na ni hatua kubwa kwa Sudan”, akiongezea kwamba serikali ya mpito ya Sudan imekubali kulipa dola milioni 335 kama fidia kwa waathirika wa mashambulizi ya kigaidi na familia zao. 
 “Mara tu Sudan itakapotoa pesa hizo, nitaiondoa kwenye orodha ya wafadhili wa kigaidi”, ameandika Trump. 
 Sudan ni mojawapo ya nchi nne ambazo zimeorodheshwa na Marekani kama wafadhili wa Ugaidi. 
 Nchi nyingine ni Iran, Korea kaskazini na Syria. 
 Hatua ya kuorodheshwa kwa nchi hizo imezisababishia madhara makubwa ya kiuchumi, wawekezaji wachache wakionyesha nia ya kuwekeza katika nchi hizo. 
 Sudan imekuwa ikiimarisha juhudi zake za kutaka kuondolewa kwenye orodha ya Marekani kwa muda mrefu. 
 Iliorodheshwa baada ya aliyekuwa rais wa nchi hiyo Omar Al-Bashir kutangaza uhusiano na aliyekuwa kamanda wa kundi la kigaidi la Al-Qaida, Osama Bin Laden mwishoni mwa miaka ya 1990. 
 Nchi hiyo ambayo ina historia ya ghasia na machafuko, ilishuhudia maandamano makubwa mwaka uliopita, yaliyopelekea kuondolewa madarakani kwa Omar Al-Bashir na baadaye serikali ya mpito kuchukua hatamu za uongozi. 
 Utawala wa rais Donald Trump na serikali ya mpito ya Sudan, wamekuwa wakifanya mazungumzo kuhusu Sudan kuondolewa kwa orodha ya nchi zinazofadhili ugaidi duniani, Marekani ikitaka fidia kwa waathiriwa hasa wa shambulizi la kigaidi la mwaka 1998 dhidi ya ofisi za balozi za Marekani nchini Kenya na Tanzania. 
 Imetayarishwa na Kennes Bwire, VOA, Washington DC"
Wapelestina walalamikia makazi kwenye Ukingo wa magharibi,"Kundi la wanaharakati dhidi ya ujenzi wa makazi ya kiyahudi limesema kuwa serikali ya Israel Jumapili imetangaza mpango wa kujenga makazi mengine 780 kwenye ukingo wa magharibi ikitarajia uungaji mkono kutoka Marekani katika siku za mwisho za utawala wa Trump. 

Kundi hilo linalojulikana kama Peace Now, limesema kuwa asilimia 90 ya majengo mapya yako ndani ya ukingo wa magharibi kwenye eneo ambalo wapalestina wanapanga liwe taifa lao katika miaka ya baadaye. Kwa mujibu wa shirika la habari la Reuters, inasemekana kuwa zaidi ya nyumba 200 zimejengwa kwenye maeneo yasiokubaliwa na ambayo serikali ya Israel imeamua kuhalalisha. 
 Peace Now limeongeza kusema kuwa serikali ya Israel imeongeza ujenzi wakati wa utawala wa Trump ikisemekana kuwa zaidi ya nyumba 12,000 ziliidhinishwa kujengwa mwaka uliopita, idadi iliyo kubwa zaidi ndani ya kipindi cha mwaka mmoja tangu takwimu zilpoanza kuchuliwa mwaka wa 2012. 
 Kundi hilo limesema kuwa kwa kufanya hivyo waziri mkuu wa Israel Benjamin Netanyahu kwa mara nyingine ameweka maslahi yake ya kisiasa mbele ya maslahi ya taifa. Limeongeza kusema kuwa ujenzi huo unadumaza matumaini ya kupatikana kwa suluhisho la kudumu kati ya Israel na Palestina katika siku za mbele na huenda ukazua uhasama na utawala mpya wa marekani katika siku za karibuni. 
 Kufikia sasa hakuna majibu yoyote kutoka kwa utawala wa Netanyahu ingawa wiki iliyopita alisema kuwa ataomba kuidhinishwa kwa miradi hiyo ya ujenzi. Miradi hiyo ni pamoja na nyumba 100 kwenye eneo la Tal Menashe ambapo mwanamke mmoja wa Israel aliuwawa mwezi uliopita kwenye shambulizi ambalo mwanaume wa kipalestina ameshitakiwa. Wapalestina wamekuwa wakidai ardhi ya ukanda wa magharibi iliyochukuliwa na Israel katika mapigano ya mwaka 1967. 
 Imetayarishwa na Harrison Kamau"
Misri kuendelea na juhudi za kuondoa meli iliyokwama Suez Canal,"Serekali ya Misri imesema kwamba itaendelea na juhudi zake leo za kuiondoa meli kubwa ya makasha iliyokwama na kuziba mfereji wa Suez. 
 Oparesheni hiyo itafanywa kwa msaada wa boti zenye nguvu, ili kufungua njia hiyo muhimu kwa biashara ya usafirishaji shehena kwa njia ya bahari iliyozibwa kwa takriban wiki moja sasa. 
 Mfereji huo ambao unaunganisha bahari ya Sham na Mediterranean unatarajiwa kuongezeka kwa kina cha maji leo hii. 
 Wachimba mchanga kuongeza kina cha mfereji waliendelea na kazi usiku kucha wakijaribu kuondoa kingo za mfereji ili kusaidia meli hiyo kubwa kuelea na kuondoka katika eneo hilo. 
 Shirika la habari la Reuters linaripoti kuwa kuna uwezekano wa kuwepo kwa jiwe kubwa chini ya mahala ambapo meli hiyo imekwama. 
 Mpaka sasa kiwango kikubwa cha mchanga kimesha ondolewa kuzunguka meli ya Ever Given iliyokwama."
Biden aendelea kuweka historia katika uteuzi wake,"Rais mteule wa Marekani Joe Biden ameteua maafisa wa ngazi ya juu kusimamia uchumi wa Marekani unaoathiriwa na janga la virusi vya Corona. 

Miongoni mwa walioteuliwa ni aliyekuwa mwenyekiti wa Benki Kuu ya Marekani Janet Yellen, ambaye anakuwa mwanake wa kwanza kuwa waziri wa fedha katika historia ya miaka 231 ya wizara hiyo. 
 Biden amemteua Neera Tanden, kuwa mkuu wa ofisi ya kusimamia utawala na bajeti ya serikali. Iwapo ataidhinishwa na senate, Tanden atakuwa mwanamke wa kwanza, Mmarekani mwenye asili ya Afrika kuongoza Idara hiyo. 
 Wally Adeyemo, ameteuliwa kuwa naibu wa waziri wa fedha, akiwa mmarekani wa kwanza mwenye asili ya Afrika kuteuuliwa katika nafasi hiyo. 
 Wengine walioteuliwa ni Pamoja na mchumi Cecilia Rouse, kuwa mkuu wa baraza la washauri wa uchumi katika white house.  
 Anakuwa mwanamke wa kwanza, mmarekani mwenye asili ya Afrika kushikilia nafasi hiyo. 
 Janga la Corona limeathiri sana uchumi wa Marekani ambao ndio mkubwa zaidi duniani. 
 Wanawake wameteuliwa kuongoza timu nzima ya mawasiliano white house. 
 Ushindi wa Biden waidhinishwa Arizona  
 wakati huo huo viongozi wa jimbo la Arizona wameidhinisha ushindi wa rais mteule Joe Biden na kuendeleza ushindi wa Biden katika majimbo ambayo rais Donald Trump amekuwa akidai kwamba kulifanyika wizi wa kura bila kutoa Ushahidi wowote. 
 Biden ameshinda kura 11 za wajumbe katika jimbo hilo, baada ya kupata zaidi ya kura 10,000 ya alizopata Trump. 
 Biden anakuwa mgombea wa kwanza wa urais wa chama cha democratic kushinda jimbo hilo tangu mwaka 1996. 
 Waziri wa mambo ya nje wa jimbo la Arizona Katie Hobbs, ameidhinisha matokeo ya uchaguzi katika jimbo hilo. 
 Hobbs, ambaye ni mdemocrat, ametangaza matokeo hayo akiwa Pamoja na viongozi wengine wa ngazi ya juu wa chama cha Republican. 
 Viongozi hao wamesema kwamba uchaguzi mkuu katika jimbo hilo ulikuwa wa kweli, sahihi na ulifuata sheria za uchaguzi za jimbo la Arizona. 
 Biden anatarajiwa kuapishwa Januari tarehe 20 na kuwa rais wa 46 wa Marekani. 
 Imetayarishwa na Kennes Bwire, VOA, Washington DC"
