ID_FILE	CATEGORY	SENTENCE_NO	SENTENCE
SET1/1595018786-400	POLITICS	3	 Msonda akunenetsa kuti iye ndi katakwe pandale ndipo kuchoka kwake mchipanichi sikutanthauza kuti ukatakwe wake pandale watha, ayi, koma akumvera zimene Mulungu wake akumuyankhula.
SET1/1595018786-400	POLITICS	4	 Iye dzana Lachinayi adalonjedza kuti auza mtundu wa Malawi zifukwa zochokera mchipanichi ndi zomwe akulingalira kuchita pamoyo wake mtsogolomu pamsonkhano wa atolankhani mumzinda wa Blantyre, koma dzulo, iye adasintha thabwa ndi kuuza atolankhani kuti msonkhanowu walepheleka atamvera malangizo a mbusa wake.
SET1/1595018786-400	POLITICS	5	 Abusa anga andiuza kuti ndisapangitse msonkhano wa atolankhaniwu. Akuti ndidekhe kaye mpakana nthawi yoyenerera yokhazikitsidwa ndi Mulungu itakwana.
SET1/1595018786-400	POLITICS	6	 Ndikupempha anthu kuti andimvetsetse. Monga mmene ndanenera kale, ndikufuna kuzamisa moyo wanga wa uzimu komanso kukhala ndi nthawi yokwanira ndi banja langa, Msonda adatero.
SET1/1595018786-400	POLITICS	7	 Mkuluyu adati adayankhulana ndi mtsogoleri wa chipani cha PP, Joyce Bandaamene ali kunja kwa dziko lino komwe akhala chigonjereni pazisankho za mu 2014za kuchoka kwake.
SET1/1595018786-400	POLITICS	8	 Msonda adati Banda adamupempha kuti asachoke msanga kufikira iyo atabwerera ku Malawi, koma idati izi sizikadagwirizana ndi chikonzero chake chopempha Mulungu kuti amutsogolere pa za tsogolo lake mundale komanso muuzimu.
SET1/1595018786-400	POLITICS	9	 Iye adati zomwe amayankhulira anzake powayerekeza ngati masamba ouma amene akuthothoka mumtengo nthawi ya chilimwe zidali gawo la ntchito yake potumikira chipani.
SET1/1595018786-400	POLITICS	10	 Ngati mmeneri wa chipani, ndimayenera kuyankhulira chipani komanso kupereka chithunzithunzi chabwino cha chipanichi kumtundu wa Malawi. Koma izi sizikusonyeza kuti ine ndi tsamba louma lomwe latha ntchito.
SET1/1595018786-400	POLITICS	11	 Poti ndanena kuti ndikufuna ndizame muuzimu kaye, za ine akambe ndi anthu. Ndale ndazisiya kale apo, koma mtsogolomu mundiona ndikuzapanga nawo mpikisano pachisankho cha aphungu a ku Nyumba ya Malamulo mu 2019, Msonda adatero.
SET1/1595018786-400	POLITICS	12	 Mkuluyu, yemwe wakhala akusintha zipani komaso amadziwika kwambiri ndi dzina loti Foot Soldier, akuti panthawi yoyenera adzauza anthu dongosolo limene akupempha Mulungu kuti amukonzere.
SET1/1595018786-400	POLITICS	13	 Msonda, yemwe lilime lake lamuikako mmavuto potengeredwa kukhoti atamemeza anthu kuti azipha anthu amene amagonana amuna okhaokha kapena akazi okhaokha, adalowa mu chipani cha PP mu January 2012, chipanichi chisanalowe mboma koma mayi Banda ali wachiwiri kwa mtsogoleri wa dziko lino malemu Bingu Wa Mutharika.
SET1/1595018786-400	POLITICS	14	 Iye adasankhidwa kukhala mneneri wa PP ndipo udindowu udapitirira chipani cha PP chitalowa mboma potsatira imfa ya Bingu wa Mutharika.
SET1/1595018786-400	POLITICS	15	 Msonda, yemwe adakhalakonso wothandizira mmeneri mchipani cha UDF asadalowe PP, wakhala akusowetsa mmtendere chipani cholamula ndi kuyankhula kwake kokhadzula, ndipo kumayambiriro a chaka chino, adauzapo mtsogoleri wa dziko lino Peter Mutharika kuti atule pansi udindo wake kaamba koti alephera kukonza vuto la zachuma ndi zina.
SET1/1595018786-400	POLITICS	16	 Izi anayankhula kumsonkhano wa anthu onse okhuzidwa wa Public Affairs Committee (PAC)mu mzinda wa Blantyre, ndipo kuyankhula uku kudakwiyitsa nduna zambiri zomwe zinkatenga nawo gawo kumsonkhanowu.
SET1/1595018786-400	POLITICS	17	 Chipani cha PP chakhala chikutaya atsogoleri ake ofunikira kwambiri kuphatizapo Sidik Mia, yemwe adatula pansi udindo wake ngati pulezidenti wothandizira mchigawo cha kummwera chisankho za 2014 chitatsala pangono.
SET1/1595018500-349	POLITICS	0	 Gondwe azaza pamsonkhano Nduna ya za chuma Goodal Gondwe Lolemba idazaza pamwambo wosayinirana pangano la ngongole ndi banki ya zachitukuko mu Africa ya African Development Bank (AfDB) itazindikira kuti akuluakulu a kuundunawu sadabweretse mapepala osayinira panganolo.
SET1/1595018500-349	POLITICS	1	  Pa Wenela pasintha zedi  ANatchereza  Tidakumana ku sukulu ku Chiradzulu Ndunayi imayembekezera kusayinira pangano la ndalama zokwana US$22 miliyoni (pafupifupi K16 biliyoni) mmalo mwa boma ndi oyimilira bankiyi Andrew Mwaba ku likulu la undunawu ku Lilongwe.
SET1/1595018500-349	POLITICS	2	 Adakwiya: Gondwe Cholinga cha ndalamazi nkupititsira ntchito za ulimi patsogolo ndi kutukulira achinyamata paulimi.
SET1/1595018500-349	POLITICS	3	 Gondwe adakhumudwa ndi kulephera kwa akuluakulu a kuundunawu kuzindikira kuti mwambowo udayamba palibe mapepala ofunikirawo ndipo adadula mkamwa oyendetsa mwambowo Alfred Kutengule kuti za mapepalawo zilongosoke.
SET1/1595018500-349	POLITICS	4	 Zitheka bwanji kusayinirana pangano popanda mapepala ofunikira? Tisayina pati? Mapepala ali kuti apa? Adafusa Gondwe.
SET1/1595018500-349	POLITICS	5	 Ndunayi itangolankhula izi, kudali yakaliyakali akuluakuliwo kuthamangathamanga mmawofesi kusaka mapepalawo kuti mwambo upitilire ndipo pomwe mapepalawo amapezeka, makina achinkuza mawu omwe amagwiritsidwa ntchito pa mwambowo adasiya kutulutsa mawu.
SET1/1595018334-317	LAW/ORDER	0	 Apolisi akuthetsa milandu ku Nthalire Apolisi ena ku Nthalire mboma la Chitipa akuweruza ndi kuthetsa milandu osaipititsa kubwalo la milandu.
SET1/1595018334-317	LAW/ORDER	1	 Izi zidadziwika sabata yapitayi pomwe bungwe la National Initiative for civic Education (Nice) lidachititsa msokhano mderalo.
SET1/1595018334-317	LAW/ORDER	2	  Pa Wenela pasintha zedi  ANatchereza  Tidakumana ku sukulu ku Chiradzulu Aka si koyamba kuti nkhani zotere ziphulike papolisipo. Mmodzi mwa akuluakulu a bungwe la Catholic Commission for Justice and Peace (CCJP) mbomalo, John Moyo, atalandira malipotiwo adaitanitsa mkulu wapolisiyo mwezi wa June chaka chatha.
SET1/1595018334-317	LAW/ORDER	3	 Tidawaitanitsa kumsonkhano umene onse okhudzidwa akadakhalako koma poyamba adati ndiwotangwanika. Tidakonza tsiku lina ndipo tidachita kukawatenga. Adavomera kuti zimalakwika ndipo adati izi zitha, adatero Moyo.
SET1/1595018334-317	LAW/ORDER	4	 Koma mkulu wa polisi ya Nthalire Ben Mwaliwa adati pamsonkhano watsopanowu iyeyo padalibepo.
SET1/1595018334-317	LAW/ORDER	5	 Ine ndikudziwa za msonkhano wa chaka chatha omwe lidakonza ndi bungwe la CCJP. Pamsonkhanowu tidalonjeza kuthetsa mchitidwewu. Mbuyomu madandaulo amenewo adalipo koma zoti pano kukumalandiridwa ndalama ndinamapo, adatero Mwaliwa.
SET1/1595018334-317	LAW/ORDER	6	 Atafunsidwa ngati akumatumiza milandu ku bwalo la milandu, iye adavomera kuti polisi ya Nthalire ikumatumiza milandu kubwalo la milanduyi.
SET1/1595018334-317	LAW/ORDER	7	 Malinga ndi ofisala wa bungweli mboma la Chitipa, Amos Ngoma, akomiti za chitukuko komanso anthu okhudzidwa adatambasula pamsonkhano wapadera sabata yatha kuti milandu ikumathera kupolisi komwe apolisiwa akumapatsidwa ndalama potengera ndi kukula kwa mlandu.
SET1/1595018334-317	LAW/ORDER	8	 Apa tidapempha oweruza milandu mderali kuti azipita kupolisi tsiku ndi tsiku kukatenga malipoti a anthu otsekeredwa mchitokosicho kuti aziunika omwe angapatsidwe belo pasanathe maola 48, adatero Ngoma.
SET1/1595018334-317	LAW/ORDER	9	 Kutulutsidwa kwa anthu asanatengeredwe kukhoti kwachititsa kuti bwalo la majisitileti ku Nthalire lisamalandire milandu zomwe zikupereka mafunso kwa ena mwa anthu ogwira ntchito pabwalopo chifukwa Nthalire ndi tauni yaikulundithu, imenenso ili mmalire a dziko lino ndi la Zambia ndipo kupalamula nkwakukulu.
SET1/1595018334-317	LAW/ORDER	10	 Malinga ndi ena mwa ogwira ntchito pabwalopo omwe sadafune kutchulidwa maina poopa kuchitidwa chipongwe, bwaloli limayembekezera kumazenga milandu itatu kapena inayi pa tsiku.
SET1/1595018334-317	LAW/ORDER	11	 Koma padakalipano palibe ngakhale mlandu ndi umodzi omwe ukutumizidwa kubwaloli.
SET1/1595018334-317	LAW/ORDER	12	 Tikakafufuza kupolisi timapeza kuti anthu ali mchitokosi ndithu; koma milanduyi ikumathera konko, adatero anthuwo.
SET1/1595018334-317	LAW/ORDER	13	 Pomwe CCJP adachititsa msonkhano mu June, mfumu Chipuwe idati mwana wake wamwamuna adauzidwa kuti apereke K60 000 kuti akatenge njinga yake yomwe idali mmanja mwa apolisi kaamba koti adachita nayo ngozi.
SET1/1595018334-317	LAW/ORDER	14	 Ndipo nawo a bwalo la milandu pa nthawiyo adanenetsa kuti iwo adadziwa kuti china chake si chili bwino kupolisi chifukwa samalandira milandu ngati momwe zilili pano.
SET1/1595018334-317	LAW/ORDER	15	 Mneneri wa apolisi mchigawo cha kumpoto, Peter Kalaya, adati ngakhale ofesi ya polisi ya Chitipa ikumamvera za nkhaniyi mmisonkhano ndipo palibe wapitako kukawadandaulira za nkhaniyi.
SET1/1595018334-317	LAW/ORDER	16	 Pena pake tikudziwa kuti anthuwa amaopa chifukwa nkhani za katangale zimakhudza anthu awiri. Nawonso amaopa kuti ziwakhudza, adatero Kalaya.
SET1/1595018199-293	ECONOMY	0	 Shuga apezeka posachedwaIllovo Mkulu wa kampani yopanga shuga ya Illovo Malawi Mark Bainbridge wati kampaniyo iyesetsa kuti shuga azipezeka chaka chonse osati kumasowa momwe zakhalira sabata zingapo zapitazi.
SET1/1595018199-293	ECONOMY	1	 Bainbridge adanena izi Lachitatu pomwe nduna ya zokopa alendo ndi malonda Joseph Mwanamvekha adayendera kampaniyo kuti akamvetsetse za gwero la kusowa kwa shugayo. Kusowa kwa shuga kudachititsa kuti ogulitsa akweze kuchoka pa K750 kufika pakati pa K950 ndi K1 200.
SET1/1595018199-293	ECONOMY	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Ogwira ntchito ku Illovo pakalikiliki kupanga shuga Malinga ndi Bainbridge, chaka chino kampaniyo inagulitsa shuga olemera matani 244 000, pomwe dziko lino limalira matani 160 000 ndipo anadabwa kuti shugayo akusowa bwanji.
SET1/1595018199-293	ECONOMY	3	 Tinali ndi shuga wokwanira chaka chino ngakhale mvula siyinagwe bwino nthawi yomwe timabzala nzimbe. Ogulitsa ena amagula shuga wochuluka nkumusunga zomwe zimadzetsa mavuto ngati awa, adatero iye.
SET1/1595018199-293	ECONOMY	4	 Iye adati padakalipano, kampaniyo ikuyesetsa kuti iwonjezere shuga amene imapanga kuti azikwanira chaka chonse.
SET1/1595018199-293	ECONOMY	5	 Mwanamvekha adati ndi wokondwa chifukwa kampaniyo yalonjeza kuti izipanga matani 650 a shuga patsiku, pomwe dziko lino limalira matani 411 patsiku.
SET1/1595018199-293	ECONOMY	6	 Tazindikira kuti pali shuga wochepa pamsika, zimene zachititsa kuti mtengo ukwere. Kwa amene akukweza shuga mopweteka Amalawi, malamulo agwirapo ntchito. Tili ndi chiyembekezo kuti Illovo ikwaniritsa lonjezo lake kuti shuga ayambe kupezeka, adatero Mwanamvekha.
SET1/1595018199-293	ECONOMY	7	 Pomwe Amalawi akudikira shugayo kuti ayambe kupezeka, Amalawi amene tidacheza nawo anadandaula ndi kusowa kwa shugako, ponena kuti izi zikuchititsa moyo kuthina.
SET1/1595018199-293	ECONOMY	8	 Mmodzi mwa Amalawiwo, Joana Chimphamba wa kwa Senti ku Lilongwe, adati abizinesi ena kumeneko akumaphwatula paketi ya kilogalamu imodzi ndi kuigawa pawiri. Gawo lililonse akuligulitsa K600 kapena K650.
SET1/1595018199-293	ECONOMY	9	 Izi zikutanthauza kuti yomwe timagula K780 pa paketi tikugula K1 200 kapena K1 250. Nanga akapitirira kusowa shugayu, zitithera bwanji? adadabwa iye.
SET1/1595018199-293	ECONOMY	10	 Chimvano Moyo wa ku Area 25 wati poyamba sadakhulupilire atatuma mwana kukagula shuga Lamulungu lapitali ndipo pobwera adamuuza kuti adagula pa mtengo wa K970 chikhalirecho, amagula pamtengo wa K780.
SET1/1595018199-293	ECONOMY	11	 Iye wati atapita kukatsimikiza kumsika, adapeza kuti magolosale ambiri alibe shuga ndipo pomwe adamupezapo adamutsimikizira kuti shuga akusowa ndipo akapezeka akukhala okwera mtengo.
SET1/1595018199-293	ECONOMY	12	 Mmodzi mwa anyamata ogwira ntchito mushopu yaikulu ya Spar mumzinda wa Lilongwe adati patenga nthawi shopuyi isanalandire shuga kuchokera ku Illovo.
SET1/1595018199-293	ECONOMY	13	 Iye adati anthu ambiri akhala akubwerera mushopuyi akafuna shugayo ngakhale kuti eni ake adapereka kale oda ya katunduyu koma sadanene kuti shugayo samabwera chifukwa chiyani.
SET1/1595018199-293	ECONOMY	14	 Ndipo mumzinda wa Blantyre, anthu ochuluka amakhamukira kusitolo zosiyanasiyana monga Shoprite kumene kumakhala miyandamiyanda ya anthu pamzere kufuna kugula shuga akapezeka.
SET1/1595018199-293	ECONOMY	15	 Davie Chilikumwendo wa ku Namiyango mu mzinda wa Blantyre adati wasiya kumwa tiyi chifukwa ndalama ya shuga siyikukwanira.
SET1/1595018199-293	ECONOMY	16	 Shuga yemwe akupezeka akugulitsidwa pamtengo wokwera. Padakalipano tizigwiritsa mchere mphala ndipo tiyi adzamwedwa shuga akayamba kugulitsidwa pa mtengo woyenera, adatero Chilikumwendo.
SET1/1595018199-293	ECONOMY	17	 Nawo ochita malonda mumzindawu ati kusowa kwa shuga kukusokoneza bizinezi chifukwa amadalira yemweyi popanga phindu lochuluka. Mmodzi mwa iwo, Clement Chafoteza wa ku Chilobwe, adati shuga wochepa yemwe akupezeka akugulidwa modula ndipo anthu wamba akukanika kuagula.
SET1/1595018347-320	POLITICS	0	 ACB idayamba kale kufufuza Chaponda Nthambi yofufuza za ziphuphu ya Anti-corruption Bureau (ACB) yati idayamba kale kufufuza nkhani ya momwe bungwe la Admarc lidagulira chimanga mdziko la Zambia.
SET1/1595018347-320	POLITICS	1	 Mkulu wa ACB Lukas Kondowe adanena izi Lachitatu, patangotha masiku angapo kuchokera pomwe komiti imene lidasankhidwa ndi mtsogoleri wa dziko lino Peter Mutharika kuti lifufuze ngati nduna ya za malimidwe George Chaponda ikukhudzidwa pankhani yoti bungwe la Admarc lidasokoneza zina pogula chimangacho kupyolera mu kampani ya Kaloswe Courier and Commuter Services ya ku Zambia.
SET1/1595018347-320	POLITICS	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Afufuzidwe: Chaponda Mwa zina, gululo, limene limatsogoleledwa ndi Anastazia Msosa, lidapempha Mutharika kuti ACB ifufuze momwe nkhaniyi idayendera. Koma Kondowe adati adayamba kale izi.
SET1/1595018347-320	POLITICS	3	 Tidayamba kale ngakhale mtsogoleri wa dziko lino asadakhazikitsenso komiti yapadera. Choncho tingopitiriza basi, adatero Kondowe.
SET1/1595018347-320	POLITICS	4	 Polankhula ndi mtolankhani wathu, Kondowe adati adangomva pawailesi za kupsa kwa ofesi ya Chaponda Lachiwiri ndipo adati akudikira lipoti la momwe maofesi a Chaponda ndi akuluakulu ena adapsera.
SET1/1595018347-320	POLITICS	5	 Sitikudziwa ngati zomwe tikadafuna mkafukufuku wathu kumeneko, zaonongeka nawo ndi motowo, adatero Kondowe.
SET1/1595018347-320	POLITICS	6	 Motowo udaononga ofesi ya nduna Malinga ndi mkulu wa apolisi Lexten Kachama amene adafika pamalo a ngoziyo adati apolisi akufufuzabe chidayambitsa motowo cha mma 11 koloko mmawa.
SET1/1595018347-320	POLITICS	7	 Motowo udadzetsa mtsutso pakati pa Amalawi pamene ena ankati udabuka pofuna kusokoneza umboni pomwe ena ankati ndi ngozi chabe.
SET1/1595018347-320	POLITICS	8	 Polankhulapo, mmodzi wa a mabungwe omwe si a boma omwe adakatenga chiletso mwezi watha kuti ndunayi ayiimitse kaye pantchito mpaka kafukufukuyu atachitika Moses Mkandawire adati kuyaka kwa ofesiku kukufunika kufufuzidwanso mwapadera.
SET1/1595018347-320	POLITICS	9	 Mkandawire, yemwe ndi mkulu wa bungwe loona za kakhalidwe ka anthu ya Church and Society mu sinodi ya Livingstonia, adati pakadalipano ndi zovuta kuloza zala munthu kuti ndiye wayatsa motowo.
SET1/1595018347-320	POLITICS	10	 Sitingaloze zala munthu kuti ndiye wayatsa moto; koma chofunika ndi kafukufuku wina kuti ofesiyi idayaka bwanji panthawi ngati ino pomwe ili mkamwamkamwa mwa anthu? Bwanji siyidayake ofesi ya zofalitsa nkhani kapena ofesi ina? Kodi tingati izi zangochitika? adadabwa Mkandawire.
SET1/1595018347-320	POLITICS	11	 Iye adati chopweteka kwambiri nchoti failo ndi uthenga wambiri waboma waonongeka ndi motowo zomwe zingasokoneze ntchito za boma zomwe zimayenera kupitilizidwa ndi anthu osiyanasiyana.
SET1/1595018347-320	POLITICS	12	 Izitu nzopweteketsa ana athu chifukwa tawaonongera uthenga wofunika womwe akadadzaugwiritsa ntchito mtsogolo muno kaamba koti zinthu zathu zambiri sizili pa intaneti n gati maiko aanzathu, adatero Mkandawire.
SET1/1595018347-320	POLITICS	13	 Komabe Mkandawire adayamikira Mutharika pokhazikitsa komiti yapaderayo komanso adayamikira zotsatira za kafukufukuyo ati popeza adangotsimikizira zomwe mabungwe omwe siaboma akhala akunena kuti Chaponda ngofunika kufufuzidwa bwino.
SET1/1595018347-320	POLITICS	14	 Malinga ndi lipotili Chaponda akuyenera kufufuzidwa pa momwe adalowerererapo kuti kampani ya Transglobe ikhale nawo mgulu logulitsa boma chimanga.
SET1/1595018347-320	POLITICS	15	 Pali kukaikitsa pa njira yomwe kampani ya Transglobe idapezera chiphaso chotumizira chimanga kuchokera mdziko la Zambia kubweretsa kuno, choncho Chaponda akuyenera kufufuzidwa mbali yomwe adatengapo, idatero lipotilo.
SET1/1595018347-320	POLITICS	16	 Lipotili lidatinso bungwe la ku Zambia la Zambia Cooperative Federation lomwe adali pamgwirizano ndi bungwe Admarc loperekera chimanga chokwana matani 100 000, lidangoperekapo matani 4 000 okha.
SET1/1595018347-320	POLITICS	17	 Padakalipano komiti yapadera ku Nyumba ya Malamulo, Lachitatu limayembekezera kutulutsa zotsatira zake.
SET1/1595018347-320	POLITICS	18	 Poyankha mafunso a komitiyo sabata yatha, Chaponda adati nkhaniyo siyimamukhudza kwambiri chifukwa gawo lake lidali kukambirana ndi nduna ya malimidwe ku Zambia kuti boma la Malawi likufuna chimanga. Za ndondomeko yogulira chimangacho, iye adatero, idali mmanja mwa Admarc.
SET1/1595018347-320	POLITICS	19	 Dziko lathu lidali pamoto wa njala. Ngati nyumba ikupsa, mukhonza kuthyola zitseko ndi mawindo kuti mupulumutse mwana amene angafere momwemo. Ndondomeko zina sizinatsatidwe chifukwa tidali pampishupishu, Chaponda adatero.
SET1/1595018038-262	POLITICS	0	 Boma lifalitsa lipoti la zotaya mimba Boma latulutsa lipoti la zotsatira za kafukufuku wa wokhudza za Malamulo ochotsa mimba yemwe bungwe lapadera lofufuza za malamulowo lidachita mu 2015.
SET1/1595018038-262	POLITICS	1	 Lipotilo lidaperekanso maganizo ake kuti Malamulo okhudza kuchotsa mimba asinthidwe kuti azilola amayi amene atenga pakati atagwiriridwa, ngati mayi atenga mimba atagonana ndi mbale wake, komanso ngati mimba ingadzetse paumoyo ndi maganizo a mzimayi. Padakalipano Malamulo a dziko lino amangolola kuchotsa mimba ngati iyika pachiopsezo moyo wa mayiyo.
SET1/1595018038-262	POLITICS	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Chavula kuonetsa lipotilo Wachiwiri kwa mkulu wa zosintha Malamulo ku Law Commission, Edda Chavula, unduna wa zamalamulo udzatulutsa bilo yokhudza msinthowo ndipo aphungu a kawakambirana.
SET1/1595018038-262	POLITICS	3	 Takondwera kwambiri chifukwa boma tsopano lavomereza lipotilo, limene a Law Commission adachita atatumidwa ndi Unduna wa Zaumoyo, adatero Chavula.
SET1/1595018038-262	POLITICS	4	 Mwa zina, lipotilo lidapeza kuti kuli imfa zochuluka za amayi ofuna kuchotsa pakati mobisa amene amagwiritsa zinthu zina monga zitsamba, mitengo, mawaya ndi zina zotere. Amayiwo akapita kuchipatala, achipatala amakachotsa zotsalira za khanda lotaidwalo koma ena amapita kuchipatala mochedwa, zimene zimadzetsa imfa.
SET1/1595018038-262	POLITICS	5	 Mkulu wa mabungwe ounikira kuti amayi asamachotse pakati moika miyoyo yawo pachiswe la Coalition for the Prevention of Unsafe Abortions (Copua) Simon Sikwese adati akondwa ndi kuvomereza kwa lipotilo.
SET1/1595018038-262	POLITICS	6	 Takondwa ndipo tikuyembekeza kuti aphungu adzakambirana za lamuloli mtsogolomu. Malamulo amene alipo pano amaika pachiopsezo miyoyo ya amayi ndi asungwana, adatero Sikwese.
SET1/1595018038-262	POLITICS	7	 Malinga ndi kadaulo wa zaumoyo wa amayi Dr Chisale Mhango wa ku College of Medicine, kafukufuku adasonyeza kuti mimba 141 000 zidachotsedwa mu 2015.
SET1/1595018038-262	POLITICS	8	 Ngati madotolo komanso a zakafukufuku, tidapeza kuti chipembedzo sichilepheretsa amayi kuchotsa mimba. Ngakhale Malamulo akhwime chotani, amayi amachotsabe mimba. Izi zimangochititsa kuti achotse mimbazo modzivulaza, adatero Mhango.
